dataset_id,original,paraphrased,sentiment,original_clean,paraphrased_clean,semantic_distance
1,@Shellbell301 well i hurt my back awhile ago like couple months but it got better and i fell on de floor today and sprained it again ,"@Shellbell301 I injured my back a few months ago and it healed, but I fell on the floor today and sprained it once more",negative,@Shellbell301 well i hurt my back awhile ago like couple months but it got better and i fell on de floor today and sprained it again,"@Shellbell301 I injured my back a few months ago and it healed, but I fell on the floor today and sprained it once more",0.07594341
1,@skula wow my last reply made like no sense.  I think It's time for bed ,@skula wow my previous response was completely incoherent. I think I need to get some sleep,positive,@skula wow my last reply made like no sense.  I think It's time for bed,@skula wow my previous response was completely incoherent. I think I need to get some sleep,0.33494556
1,@TooLegit2Twit  x,"I need the actual sentence you'd like me to paraphrase. The message ""@TooLegit2Twit  x"" appears to be a Twitter/X username or handle rather than a complete sentence. Please provide the sentence you want paraphrased.",positive,@TooLegit2Twit  x,"I need the actual sentence you'd like me to paraphrase. The message ""@TooLegit2Twit  x"" appears to be a Twitter/X username or handle rather than a complete sentence. Please provide the sentence you want paraphrased.",0.35717034
1,apple scented candles are great ,Apple-scented candles are wonderful.,positive,apple scented candles are great,Apple-scented candles are wonderful.,0.033482134
4,Manages to accomplish what few sequels can -- it equals the original and in some ways even betters it.,Achieves what rarely happens with sequels -- it matches the original and in certain aspects even surpasses it.,positive,Manages to accomplish what few sequels can -- it equals the original and in some ways even betters it.,Achieves what rarely happens with sequels -- it matches the original and in certain aspects even surpasses it.,0.13873923
1,"@lewisbostock Failed miserably on the 1st day of diet. Good start weetbix, then butter chicken for lunch and casserole &amp; bread for tea ","@lewisbostock Completely bombed day one of my diet. Started well with weetbix, but then had butter chicken at lunch and casserole with bread for dinner",negative,"@lewisbostock Failed miserably on the 1st day of diet. Good start weetbix, then butter chicken for lunch and casserole & bread for tea","@lewisbostock Completely bombed day one of my diet. Started well with weetbix, but then had butter chicken at lunch and casserole with bread for dinner",0.10023743
1,"@koist  go on then, tell all about this riverting dream about @rustyrockets ","@koist alright then, share everything about this fascinating dream you had about @rustyrockets",positive,"@koist  go on then, tell all about this riverting dream about @rustyrockets","@koist alright then, share everything about this fascinating dream you had about @rustyrockets",0.13900065
1,"im lonely  keep me company! 22 female, Parkersburg - West Virginia","I'm feeling alone and would love some companionship! I'm a 22-year-old woman from Parkersburg, West Virginia.",negative,"im lonely  keep me company! 22 female, Parkersburg - West Virginia","I'm feeling alone and would love some companionship! I'm a 22-year-old woman from Parkersburg, West Virginia.",0.29844898
1,&quot;He's just not that into you...&quot; &lt;3 this movie! ,"""He's Just Not That Into You..."" ❤️ love this film!",positive,"""He's just not that into you..."" <3 this movie!","""He's Just Not That Into You..."" ❤️ love this film!",0.09099579
1,"@ben_woodward Thank you Sir, really glad to hear that. ","@ben_woodward I truly appreciate that, Sir. It's wonderful to hear.",positive,"@ben_woodward Thank you Sir, really glad to hear that.","@ben_woodward I truly appreciate that, Sir. It's wonderful to hear.",0.06185156
1,Something bad has happened to my tummy ,My stomach is having issues,negative,Something bad has happened to my tummy,My stomach is having issues,0.3073387
1,"@angandrada  Oh, ) Good luck to you!  It's okay that you didn't win in the Playtime Playmate search. Still support you here.","@angandrada Oh, ) Best wishes to you! No worries about not winning the Playtime Playmate search. I'm still here supporting you.",positive,"@angandrada  Oh, ) Good luck to you!  It's okay that you didn't win in the Playtime Playmate search. Still support you here.","@angandrada Oh, ) Best wishes to you! No worries about not winning the Playtime Playmate search. I'm still here supporting you.",0.07169664
1,@followCHRISTINE wish I were there to enjoy dim sum with you   hope it's good!,@followCHRISTINE I wish I could be there sharing dim sum with you - hope it's delicious!,negative,@followCHRISTINE wish I were there to enjoy dim sum with you   hope it's good!,@followCHRISTINE I wish I could be there sharing dim sum with you - hope it's delicious!,0.16130328
1,Counting down the days. Not long now till i can have a full week in the sun. ,Just a matter of days before I can enjoy an entire week basking in the sunshine.,positive,Counting down the days. Not long now till i can have a full week in the sun.,Just a matter of days before I can enjoy an entire week basking in the sunshine.,0.27998352
1,@darylyoung an amazing talented friend who made me this video   http://bit.ly/tUVaG,@darylyoung a wonderfully gifted friend who created this video for me   http://bit.ly/tUVaG,positive,@darylyoung an amazing talented friend who made me this video   http://bit.ly/tUVaG,@darylyoung a wonderfully gifted friend who created this video for me   http://bit.ly/tUVaG,0.046565354
1,We're down due to hardware failure...  we'll be back online shortly,We're experiencing downtime from a hardware malfunction... we'll restore service soon,negative,We're down due to hardware failure...  we'll be back online shortly,We're experiencing downtime from a hardware malfunction... we'll restore service soon,0.2970279
1,Its a fuckin monsoon outside!! ,It's an absolute downpour out there!!,negative,Its a fuckin monsoon outside!!,It's an absolute downpour out there!!,0.4012282
4,"This picture is murder by numbers, and as easy to be bored by as your ABC's, despite a few whopping shootouts.","This film is a paint-by-numbers killing spree, as tedious to endure as reciting the alphabet, even with some spectacular gunfights thrown in.",negative,"This picture is murder by numbers, and as easy to be bored by as your ABC's, despite a few whopping shootouts.","This film is a paint-by-numbers killing spree, as tedious to endure as reciting the alphabet, even with some spectacular gunfights thrown in.",0.46484852
1,why twiiter on cp isn't working on sun? ,Why isn't Twitter working on my computer on Sunday?,negative,why twiiter on cp isn't working on sun?,Why isn't Twitter working on my computer on Sunday?,0.65940154
1,We're &quot;re-hearing&quot; our songs!  haha translated: &quot;listening to!&quot;  haha  ,"We're ""re-hearing"" our tracks! lol in other words: ""giving them a listen!"" lol",positive,"We're ""re-hearing"" our songs!  haha translated: ""listening to!""  haha","We're ""re-hearing"" our tracks! lol in other words: ""giving them a listen!"" lol",0.20790732
4,"Infidelity drama is nicely shot, well-edited and features a standout performance by Diane Lane.","The adultery-themed film boasts beautiful cinematography, skillful editing, and a remarkable performance from Diane Lane.",positive,"Infidelity drama is nicely shot, well-edited and features a standout performance by Diane Lane.","The adultery-themed film boasts beautiful cinematography, skillful editing, and a remarkable performance from Diane Lane.",0.23001528
4,"Everything's serious, poetic, earnest and -- sadly -- dull.","Everything is solemn, lyrical, sincere and -- unfortunately -- boring.",negative,"Everything's serious, poetic, earnest and -- sadly -- dull.","Everything is solemn, lyrical, sincere and -- unfortunately -- boring.",0.2859915
1,"@Stubbs no, Although I don't know why. That really would be great, more players online ","@Stubbs No, though I'm not sure why. That would be fantastic - more online players would be amazing.",positive,"@Stubbs no, Although I don't know why. That really would be great, more players online","@Stubbs No, though I'm not sure why. That would be fantastic - more online players would be amazing.",0.062107086
4,"Hollywood Ending is not show-stoppingly hilarious, but scathingly witty nonetheless.","Hollywood Ending may not be uproariously funny, but it's still bitingly clever.",positive,"Hollywood Ending is not show-stoppingly hilarious, but scathingly witty nonetheless.","Hollywood Ending may not be uproariously funny, but it's still bitingly clever.",0.14251792
1,@avmaster Thank you! ,@avmaster Thanks so much!,positive,@avmaster Thank you!,@avmaster Thanks so much!,0.027386546
1,IDIOTat)webnatu I love your pencil drawings on your website  th*nks for the follow (AnthonyFilice) #IDIOT,"I adore the pencil artwork on your website, thank you for following me (AnthonyFilice) #IDIOT",positive,IDIOTat)webnatu I love your pencil drawings on your website  th*nks for the follow (AnthonyFilice) #IDIOT,"I adore the pencil artwork on your website, thank you for following me (AnthonyFilice) #IDIOT",0.22017181
1,it's ahyajriah!!! thank u!!! 'preciate it....luv ahyajriah!!! ,It's Ahyajriah!!! Thank you!!! I appreciate it... love Ahyajriah!!!,positive,it's ahyajriah!!! thank u!!! 'preciate it....luv ahyajriah!!!,It's Ahyajriah!!! Thank you!!! I appreciate it... love Ahyajriah!!!,0.10601783
